0,0,32,45,103,170,170,210,210,253,253,287,287,327,327,352,352,407,407,435,435,472,472,517,517,555,555,593,593,627,627,667,667,729,729,729,729,784,784,827,827,873,873,905,905,949,949,975,975,1009,1009,1051,1051,1100,1100,1124,1124,1198,1198,1232,1232,1290,1290,1313,1313,1350,1350,1392,1392,1419,1419,1460,1460,1513,1513,1546,1546,1559,1563,1605,1605,1644,1644,1677,1677,1721,1724,1788,1788,1805,1805,1862,1862,1889,1889,1937,1937,1968,1968,1990,1990,2062,2062,2079,2079,2119,2119,2152,2152,2189,2189,2226,2226,2267,2267,2300,2300,2338,2338,2374,2374,2431,2431,2462,2462,2512,2512,2527,2527,2580,2580,2611,2611,2657,2657,2690,2690,2754,2754,2774,2774,2813,2813,2846,2846,2895,2895,2925,2925,2957,2957,3021,3021,3051,3051,3075,3075,3116,3116,3147,3147,3190,3190,3241,3241,3262,3262,3295,3295,3356,3356,3359,3359,3432,3432,3439,3439,3482,3482,3508,3508,3563,3640,3640,3640,3640,3640,3665,3665,3691,3691,3729,3729,3779,3779,3801,3801,3854,3854,3879,3879,3925,3925,3960,3960,3984,3984,4031,4031,4078,4078,4104,4104,4159,4159,4196,4196,4238,4238,4277,4277,4305,4305,4329,4329,4379,4379,4422,4422,4454,4454,4491,4491,4544,4544,4560,4560,4591,4591,4624,4624,4662,4662,4692,4692,4774,4774,4814,4814,4865,4865,4911,4911,4914,4914,4940,4940,5016,5016,5045,5045,5092,5092,5127,5127,5139,5139,5175,5175,5234,5234,5238,5238,5308,5308,5336,5336,5371,5372,5406,5406,5476,5476,5494,5494,5564,5564,5583,5583,5632,5632,5673,5673,5713,5713,5744,5744,5788,5788,5815,5815,5847,5847,5883,5883,5909,5909,5955,5955,6001,6001,6042,6042,6098,6098,6125,6125,6199,6199,6225,6225,6248,6248,6285,6285,6329,6329,6361,6361,6418,6418,6443,6443,6495,6495,6512,6512,6573,6573,6607,6607,6646,6646,6676,6676,6712,6712,6765,6765,6801,6801,6838,6838,6876,6876,6904,6904,6943,6953,6974,6974,6993,7002,7042,7042,7098,7098,7133,7133,7175,7175,7217,7217,7262,7262,7277,7277,7324,7324,7369,7369,7395,7395,7434,7434,7478,7478,7507,7507,7550,7550,7577,7577,7630,7630,7661,7661,7693,7693,7741,7741,7775,7775,7828,7828,7878,7878,7906,7906,7965,7965,7983,7983,8031,8031,8063,8063,8095,8095,8135,8135,8155,8155,8173,8173,8184,8184,8190,8190,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,
0,0,32,45,101,143,143,169,169,234,234,257,257,299,299,335,335,377,377,397,397,444,444,500,500,544,544,578,578,605,605,630,630,688,688,714,714,754,754,806,806,846,846,866,866,908,908,950,950,993,993,1030,1030,1064,1064,1095,1095,1155,1155,1185,1185,1226,1226,1286,1286,1306,1306,1334,1334,1380,1380,1418,1418,1439,1439,1489,1489,1532,1536,1569,1569,1609,1609,1651,1651,1685,1685,1726,1726,1767,1767,1819,1819,1851,1851,1894,1894,1924,1924,1969,1969,2007,2007,2046,2046,2077,2077,2109,2109,2154,2154,2193,2193,2234,2234,2257,2257,2301,2301,2328,2328,2373,2373,2408,2408,2433,2433,2477,2477,2518,2518,2563,2563,2583,2583,2620,2620,2681,2681,2720,2720,2737,2754,2783,2783,2834,2834,2862,2862,2915,2915,2958,2958,2958,2958,2992,2992,3062,3062,3098,3098,3144,3144,3179,3179,3206,3206,3231,3231,3280,3280,3300,3300,3347,3347,3379,3379,3428,3428,3457,3457,3507,3530,3530,3530,3530,3533,3569,3569,3643,3643,3677,3677,3723,3723,3745,3745,3810,3810,3848,3848,3878,3879,3907,3907,3944,3944,3974,3974,3981,3981,4008,4008,4105,4105,4132,4132,4196,4196,4205,4205,4219,4219,4249,4249,4290,4290,4331,4331,4361,4361,4391,4391,4437,4437,4460,4460,4517,4517,4553,4553,4622,4622,4668,4668,4681,4681,4753,4753,4798,4798,4836,4836,4891,4891,4923,4923,4973,4973,5013,5013,5022,5022,5068,5068,5113,5113,5133,5133,5207,5207,5237,5237,5294,5294,5318,5318,5351,5351,5383,5383,5437,5437,5457,5457,5507,5507,5537,5537,5565,5565,5607,5607,5646,5646,5680,5680,5697,5697,5724,5724,5769,5769,5809,5809,5853,5853,5884,5884,5929,5929,5962,5962,6012,6012,6059,6059,6096,6096,6129,6129,6176,6176,6196,6196,6274,6274,6310,6310,6352,6352,6382,6382,6415,6415,6459,6459,6501,6501,6521,6521,6577,6577,6624,6624,6661,6661,6701,6701,6701,6701,6721,6721,6823,6823,6856,6856,6887,6887,6920,6920,6963,6963,6988,6988,7028,7028,7060,7060,7106,7106,7139,7139,7182,7182,7206,7206,7254,7254,7279,7279,7339,7339,7361,7361,7393,7393,7424,7424,7478,7478,7501,7501,7557,7557,7587,7587,7633,7633,7647,7647,7704,7704,7738,7738,7786,7786,7806,7806,7867,7867,7912,7912,7935,7935,7969,7969,8021,8021,8051,8051,8086,8086,8122,8122,8145,8145,8164,8164,8182,8182,8188,8188,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,
