1,168,4036416287,1,282,4036414149
0,190,1010913684,0,72,1010915958
1,16,2274270880,1,130,2274268715
0,370,3532694519,0,254,3532696807
1,128,496875041,1,246,496872889
0,118,1756706525,0,3,1756708820
1,284,3011594889,1,400,3011592743
0,162,4273443721,0,48,4273445962
1,70,1236335221,1,188,1236333074
0,162,2501809034,0,46,2501811316
1,72,3761093196,1,188,3761091089
0,386,724099781,0,268,724102131
1,38,1977007344,1,18,1977007751
0,224,3236376342,0,100,3236378704
1,44,198122615,1,24,198123021
0,24,1458789883,0,334,1458792177
1,362,2712831138,1,48,2712829002
0,284,3967216265,0,162,3967218618
1,398,921960945,1,86,921958763
0,112,2179921740,0,424,2179924041
1,412,3432931535,1,102,3432929322
0,90,392149235,0,400,392151588
1,18,1646157417,1,3,1646157780
0,404,2908111210,0,288,2908113503
1,48,4171299889,1,32,4171300235
0,60,1143044912,0,370,1143047233
1,138,2402768190,1,256,2402766023
0,132,3661288909,0,16,3661291186
1,20,621739597,1,3,621739988
0,98,1880463440,0,408,1880465797
1,226,3143282402,1,340,3143280266
0,100,108615738,0,416,108617951
1,50,1366621199,1,32,1366621579
0,56,2628557724,0,372,2628559901
1,388,3885621933,1,76,3885619760
0,380,850510645,0,264,850512950
1,112,2109929294,1,232,2109927133
0,148,3369596050,0,32,3369598347
1,364,328754300,1,56,328752058
0,380,1590289202,0,262,1590291556
1,100,2851510329,1,216,2851508190
0,8,4106002222,0,320,4106004498
1,136,1065375102,1,254,1065372901
0,264,2324327417,0,146,2324329712
1,364,3585139834,1,48,3585137739
0,280,550750945,0,160,550753256
1,150,1809601650,1,268,1809599477
0,272,3077704585,0,154,3077706868
1,28,40557999,1,142,40555838
0,12,1301020385,0,322,1301022691
1,390,2562605693,1,76,2562603568
0,24,3826212347,0,340,3826214538
1,12,790806241,1,124,790804121
0,172,2054304480,0,54,2054306777
1,100,3321919545,1,220,3321917331
0,138,299889981,0,22,299892292
1,36,1569611047,1,16,1569611441
0,16,2838429344,0,326,2838431612
1,160,4096709557,1,276,4096707388
0,112,1067677517,0,422,1067679850
1,144,2325558498,1,262,2325556324
0,326,3585640259,0,212,3585642586
1,40,561880261,1,154,561878130
0,388,1829470891,0,272,1829473163
1,28,3090480559,1,141,3090478416
0,286,62351939,0,170,62354224
1,94,1321072799,1,212,1321070679
0,1,2584387584,0,310,2584389850
1,2,3843932128,1,410,3843932485
0,334,810206879,0,218,810209180
1,36,2066373927,1,150,2066371743
0,398,3331383793,0,280,3331386107
1,250,304524542,1,366,304522383
0,120,1577825978,0,4,1577828252
1,44,2839805047,1,24,2839805453
0,312,4102801506,0,196,4102803807
1,162,1070519177,1,280,1070516985
0,396,2331861521,0,280,2331863803
1,280,3595086561,1,396,3595084384
0,84,568195442,0,400,568197668
1,210,1833578512,1,324,1833576399
0,418,3097231452,0,304,3097233746
1,1,54255616,1,410,54255944
0,80,1313544634,0,396,1313546848
1,6,2574368598,1,120,2574366440
0,232,3836382833,0,112,3836385135
1,118,793777885,1,234,793775789
0,66,2058836666,0,378,2058838957
1,162,3325277064,1,278,3325274905
0,118,306124509,0,3,306126803
1,224,1575890710,1,336,1575888581
0,392,2844426850,0,276,2844429114
1,96,4112717935,1,212,4112715866
0,360,1090774206,0,246,1090776503
1,16,2350562976,1,424,2350563401
0,22,3615374888,0,330,3615377203
1,14,571121337,1,128,571119187
0,30,1830026637,0,340,1830028938
1,116,3096409860,1,236,3096407702
0,28,71482799,0,336,71485125
1,366,1339319364,1,52,1339317242
0,178,2608337509,0,56,2608339897
1,210,3867504657,1,324,3867502543
0,22,838049320,0,328,838051677
1,280,2094877409,1,398,2094875186
0,328,3361154853,0,212,3361157210
1,246,324160857,1,360,324158712
0,254,1588153549,0,134,1588155882
1,244,2850835883,1,354,2850833758
0,320,4121561005,0,204,4121563324
1,52,1093802981,1,34,1093803344
0,386,2361656008,0,268,2361658357
1,242,3627167178,1,354,3627165020
0,26,587283925,0,336,587286216
1,292,1838582228,1,408,1838580101
0,212,3089739767,0,90,3089742106
1,64,50641631,1,178,50639518
0,206,1315926126,0,86,1315928428
1,284,2578778759,1,400,2578776612
0,140,3844461865,0,22,3844464197
1,150,808293489,1,268,808291315
0,342,2069865992,0,228,2069868311
1,268,3329518536,1,380,3329516436
0,210,298594320,0,88,298596674
1,392,1562133093,1,78,1562130945
0,206,2839933039,0,84,2839935374
1,194,4110979388,1,310,4110977239
0,56,1089371036,0,368,1089373295
1,42,2352512151,1,22,2352512581
0,408,3623133468,0,292,3623135772
1,164,595137365,1,278,595135257
0,86,1869248835,0,400,1869251105
1,58,3138018130,1,174,3138015980
0,312,113690726,0,198,113692960
1,366,1376592962,1,50,1376590880
0,294,2647296430,0,178,2647298716
1,4,3908149145,1,410,3908149576
0,304,883271939,0,186,883274291
1,244,2152377771,1,360,2152375547
0,260,3422014536,0,141,3422016847
1,3,392839123,1,408,392839554
0,60,1668741936,0,368,1668744303
1,372,2939716555,1,60,2939714399
0,200,4213043416,0,80,4213045728
1,126,1192236592,1,246,1192234423
0,416,2468339836,0,302,2468342138
1,254,3735866573,1,370,3735864385
0,366,708371524,0,250,708373828
1,208,1973030976,1,322,1973028832
0,348,3240158607,0,236,3240160918
1,198,211112177,1,314,211110023
0,392,1481409122,0,276,1481411386
1,278,2746059523,1,394,2746057339
0,181,4022874643,0,62,4022876982
1,250,992103676,1,366,992101514
0,316,2259314705,0,200,2259316984
1,404,3520758122,1,90,3520755993
0,280,488458977,0,160,488461288
1,102,1749522418,1,222,1749520263
0,36,3018390823,0,344,3018393120
1,186,4280218055,1,304,4280215890
0,172,1252946655,0,54,1252948952
1,56,2512059292,1,36,2512059702
0,242,3776818634,0,120,3776820969
1,188,745968046,1,304,745965903
0,410,2022908129,0,294,2022910453
1,112,3287521102,1,232,3287518939
0,38,252263664,0,350,252265942
1,160,1509684148,1,278,1509681947
0,378,2772665186,0,262,2772667492
1,44,4029742199,1,24,4029742605
0,214,997044160,0,96,997046426
1,54,2263464884,1,36,2263465270
0,308,3535104185,0,190,3535106501
1,120,507451066,1,240,507448889
0,118,1777931998,0,3,1777934292
1,50,3038657551,1,32,3038657930
0,256,10194099,0,134,10196458
1,78,1271142885,1,194,1271140727
0,202,2536788139,0,82,2536790456
1,354,3791766820,1,40,3791764699
0,78,755227109,0,388,755229443
1,98,2007709776,1,214,2007707641
0,268,3261238216,0,148,3261240530
1,8,219422510,1,422,219422829
0,120,1479464634,0,4,1479466907
1,152,2738009137,1,268,2738007027
0,12,3997417185,0,324,3997419468
1,360,955933886,1,46,955931765
0,202,2210517162,0,82,2210519479
1,96,3456956527,1,212,3456954459
0,260,407374920,0,142,407377215
1,382,1654022939,1,74,1654020706
0,10,2912124675,0,324,2912126927
1,70,4159871605,1,188,4159869457
0,100,1115076666,0,410,1115078984
1,176,2365788816,1,290,2365786690
0,120,3623368377,0,6,3623370610
1,238,579767824,1,352,579765698
0,296,1826335120,0,178,1826337438
1,228,3068931769,1,340,3068929674
0,278,17926913,0,158,17929229
1,148,1265677458,1,264,1265675318
0,124,2510771810,0,6,2510774130
1,362,3751503012,1,50,3751500831
0,176,699536016,0,58,699538302
1,244,1935928747,1,354,1935926620
0,176,3182367377,0,58,3182369662
1,42,130792599,1,156,130790480
0,360,1383965888,0,244,1383968196
1,256,2635844787,1,370,2635842622
0,22,3895287336,0,326,3895289726
1,196,849596711,1,312,849594550
0,244,2097245611,0,124,2097247896
1,274,3341429569,1,386,3341427490
0,218,294563697,0,98,294566012
1,256,1542753459,1,372,1542751261
0,36,2797092135,0,342,2797094479
1,244,4049726892,1,356,4049724731
0,374,1007985568,0,256,1007987908
1,36,2247662887,1,148,2247660756
0,120,3487250106,0,4,3487252380
1,406,443285813,1,98,443283581
0,66,1694743226,0,374,1694745589
1,364,2939397244,1,52,2939395067
0,322,4187744150,0,204,4187746495
1,240,1136193007,1,352,1136190911
0,204,2392035463,0,82,2392037815
1,352,3638527304,1,42,3638525107
0,244,593350060,0,126,593352321
1,250,1840221438,1,366,1840219279
0,394,3088024114,0,274,3088026452
1,22,34790952,1,4,34791324
0,4,1286856601,0,316,1286858840
1,124,2533357154,1,242,2533354996
0,402,3787571615,0,286,3787573887
1,77,736893417,1,192,736891301
0,130,1982453228,0,16,1982455474
1,408,3221553436,1,98,3221551229
0,298,165628260,0,180,165630593
1,8,1407606574,1,418,1407606958
0,396,2655904270,0,280,2655906553
1,160,3900167092,1,276,3900164924
0,14,850771641,0,324,850773967
1,208,2104193089,1,324,2104190924
0,16,3357712032,0,328,3357714266
1,84,320067955,1,196,320065889
0,8,1573257006,0,316,1573259352
1,224,2827865878,1,336,2827863754
0,54,4078500788,0,362,4078503117
1,156,1030001661,1,270,1029999531
0,294,2278853038,0,174,2278855407
1,94,3520034975,1,212,3520032858
0,268,474573769,0,148,474576082
1,60,1734720304,1,176,1734718159
0,52,2999204837,0,362,2999207117
1,206,4254109807,1,320,4254107666
0,100,1220024378,0,410,1220026696
1,40,2473295045,1,154,2473292916
0,2,3729907680,0,312,3729909945
1,112,690386766,1,232,690384603
0,328,1951778597,0,214,1951780857
1,270,3196554126,1,384,3196551999
0,106,155817913,0,420,155820176
1,168,1407906592,1,284,1407904433
0,72,2660162124,0,384,2660164418
1,90,3904534771,1,212,3904532571
0,12,864624353,0,322,864626659
1,4,2114985881,1,418,2114986158
0,344,3371984360,0,230,3371986681
1,208,334770241,1,324,334768079
0,232,1598729844,0,112,1598732143
1,86,2854271300,1,204,2854269119
0,212,4118278135,0,90,4118280473
1,140,1077695786,1,258,1077693587
0,100,2333661242,0,416,2333663455
1,94,3588470943,1,212,3588468826
0,164,553349973,0,46,553352309
1,288,1806543408,1,402,1806541291
0,62,3076160246,0,376,3076162522
1,354,41608482,1,44,41606303
0,104,1299560417,0,414,1299562756
1,32,2559163749,1,146,2559161584
0,110,3824646003,0,424,3824648262
1,246,787729753,1,360,787727611
0,246,2045594967,0,126,2045597311
1,366,3297805380,1,50,3297803296
0,1,265625600,0,308,265627911
1,250,1522838782,1,364,1522836660
0,172,2787496672,0,54,2787498968
1,380,4038828850,1,62,4038826807
0,90,1005615346,0,400,1005617700
1,24,2267381243,1,4,2267381659
0,28,3533168047,0,340,3533170314
1,3,496549843,1,110,496547735
0,102,1760065522,0,414,1760067841
1,104,3014662113,1,222,3014659973
0,398,4278403569,0,284,4278405809
1,80,1247304123,1,192,1247302051
0,218,2508246896,0,100,2508249168
1,82,3760347539,1,196,3760345441
0,28,724041135,0,334,724043508
1,122,1981306497,1,240,1981304375
0,16,3241344672,0,324,3241347023
1,236,208956975,1,352,208954815
0,64,1472240351,0,372,1472242717
1,92,2729949370,1,210,2729947253
0,4,3997032345,0,312,3997034678
1,58,961117010,1,172,961114908
0,422,2226872355,0,308,2226874628
1,396,3491979793,1,84,3491977614
0,416,467026044,0,302,467028346
1,128,1732048417,1,246,1732046265
0,4,2999926681,0,314,2999928964
1,52,4264336357,1,164,4264334231
0,386,1245397704,0,270,1245399977
1,176,2514178704,1,290,2514176579
0,164,3794670421,0,46,3794672756
1,196,778850599,1,310,778848471
0,248,2048142642,0,130,2048144938
1,258,3310152807,1,374,3310150642
0,194,285954364,0,74,285956706
1,30,1551883661,1,142,1551881535
0,358,2825168085,0,242,2825170418
1,256,4088917171,1,374,4088914933
0,150,1063892083,0,32,1063894410
1,230,2323107481,1,344,2323105315
0,190,3588444563,0,74,3588446818
1,378,556278626,1,66,556276455
0,268,1823206344,0,148,1823208660
1,210,3080384529,1,324,3080382415
0,328,42477349,0,212,42479706
1,56,1292041116,1,172,1292038940
0,156,2546234362,0,38,2546236686
1,74,3807361559,1,188,3807359505
0,78,773626340,0,392,773628598
1,74,2031204887,1,188,2031202833
0,160,3285480373,0,44,3285482654
1,360,243000512,1,44,242998431
0,188,1498730926,0,68,1498733259
1,22,2756410920,1,3,2756411347
0,308,4014655675,0,190,4014657991
1,350,973890925,1,44,973888671
0,256,2233535665,0,140,2233537889
1,244,3496594857,1,352,3496592831
0,316,467232783,0,198,467235104
1,248,1722723631,1,364,1722721463
0,100,2986973242,0,414,2986975489
1,116,4246722307,1,236,4246720150
0,8,1220976430,0,318,1220978736
1,46,2476883019,1,158,2476880908
0,398,3737141745,0,284,3737143985
1,382,699769627,1,66,699767526
0,348,1966785937,0,234,1966788269
1,98,3230038096,1,212,3230036058
0,382,196444955,0,262,196447330
1,134,1458222495,1,250,1458220358
0,228,2729569975,0,108,2729572291
1,120,3992032954,1,238,3992030811
0,180,958591564,0,62,958593846
1,10,2219474691,1,422,2219475050
0,382,3485557531,0,264,3485559860
1,262,443288601,1,380,443286417
0,330,1708435182,0,216,1708437468
1,394,2965258802,1,82,2965256633
0,256,4224388275,0,136,4224390596
1,46,1184169035,1,160,1184166888
0,250,2436304124,0,134,2436306410
1,1,3688456192,1,408,3688456581
0,110,648009587,0,422,648011882
1,404,1903640938,1,96,1903638682
0,168,3171349279,0,52,3171351546
1,198,137261297,1,314,137259143
0,154,1394824212,0,38,1394826510
1,52,2650258405,1,166,2650256250
0,126,3903346223,0,8,3903348567
1,102,857880562,1,220,857878421
0,12,2111594209,0,326,2111596414
1,230,3360566937,1,344,3360564771
0,230,323931801,0,108,323934147
1,32,1575157093,1,12,1575157503
0,136,2829063550,0,20,2829065843
1,40,4075642053,1,154,4075639924
0,162,1036743561,0,48,1036745803
1,22,2289999400,1,4,2289999772
0,112,3547805518,0,422,3547807850
1,248,513051953,1,360,513049848
0,92,1770166458,0,404,1770168777
1,150,3013563506,1,266,3013561353
0,96,4259469423,0,404,4259471812
1,290,1214073343,1,404,1214071238
0,136,2468263293,0,16,2468265650
1,64,3725564639,1,180,3725562497
0,264,683838456,0,146,683840752
1,84,1939552627,1,196,1939550559
0,156,3209720826,0,38,3209723150
1,42,175668375,1,156,175666258
0,14,1436376761,0,326,1436379009
1,110,2697041779,1,226,2697039680
0,76,3962567157,0,392,3962569395
1,190,933958035,1,308,933955844
0,80,2198051259,0,392,2198053555
1,40,3449216197,1,22,3449216581
0,266,413527020,0,148,413529298
1,400,1667072449,1,90,1667070234
0,378,2926707556,0,262,2926709858
1,388,4183769773,1,76,4183767599
0,100,1151965242,0,410,1151967557
1,354,2405655840,1,42,2405653683
0,254,3666193613,0,136,3666195909
1,110,629569394,1,230,629567225
0,278,1889274625,0,158,1889276938
1,414,3147628697,1,106,3147626467
0,116,116381444,0,1,116383744
1,74,1367702039,1,190,1367699911
0,258,2627914856,0,141,2627917135
1,18,3882311273,1,2,3882311648
0,300,853829958,0,180,853832319
1,94,2113394847,1,212,2113392728
0,336,3373344396,0,216,3373346780
1,158,329135059,1,272,329132939
0,324,1583032175,0,206,1583034519
1,414,2838126753,1,104,2838124546
0,260,4099312714,0,142,4099315006
1,10,1063460611,1,422,1063460970
0,248,2324688177,0,130,2324690474
1,98,3579877456,1,216,3579875292
0,352,551183690,0,240,551185975
1,196,1814057253,1,310,1814055127
0,22,3081002536,0,330,3081004848
1,16,46562976,1,130,46560811
0,42,1305820311,0,352,1305822655
1,136,2563413374,1,250,2563411266
0,56,3828349852,0,368,3828352108
1,404,795205991,1,94,795203781
0,364,2052736124,0,248,2052738415
1,260,3304049738,1,376,3304047578
0,86,266983748,0,400,266986017
1,24,1523957243,1,4,1523957660
0,224,2788634389,0,104,2788636674
1,44,4045782135,1,24,4045782540
0,304,1016424707,0,188,1016427025
1,152,2277946418,1,270,2277944235
0,172,3525898975,0,56,3525901242
1,24,484752891,1,6,484753265
0,224,1737617174,0,100,1737619535
1,2,2979758048,1,108,2979755972
0,288,4235536942,0,168,4235539297
1,32,1189199205,1,12,1189199615
0,296,2445076879,0,180,2445079169
1,242,3694194121,1,352,3694192066
0,378,653960034,0,262,653962340
1,364,1907934332,1,50,1907932192
0,332,3158869715,0,216,3158872030
1,42,114760855,1,156,114758736
0,12,1368907489,0,324,1368909772
1,180,2621346378,1,294,2621344245
0,252,3873934544,0,134,3873936873
1,180,832172619,1,294,832170485
0,272,2081352585,0,154,2081354866
1,32,3330858341,1,14,3330858709
0,256,285715633,0,136,285717957
1,284,1539123850,1,400,1539121697
0,228,2796850873,0,106,2796853220
1,160,4051104692,1,272,4051102605
0,212,1013469174,0,92,1013471462
1,272,2272512905,1,388,2272510723
0,234,3538513471,0,114,3538515782
1,78,504625637,1,192,504623525
0,302,1764321575,0,186,1764323891
1,74,3029662230,1,192,3029660067
0,238,2215440,0,118,2217732
1,414,1264787612,1,98,1264785532
0,404,2524455268,0,286,2524457597
1,196,3778400550,1,312,3778398393
0,412,748798161,0,298,748800452
1,38,2006646000,1,20,2006646388
0,196,3269357862,0,76,3269360176
1,168,234476320,1,280,234474233
0,138,1497126205,0,22,1497128517
1,256,2756824241,1,370,2756822081
0,256,4021251249,0,138,4021253511
1,256,983551156,1,370,983548993
0,212,2238853111,0,94,2238855365
1,134,3488388511,1,250,3488386370
0,420,452960308,0,304,452962639
1,226,1713663716,1,340,1713661578
0,162,2971407240,0,46,2971409524
1,32,4225056101,1,16,4225056434
0,336,1194149518,0,226,1194151744
1,100,2456369210,1,216,2456367070
0,384,3717686004,0,268,3717688311
1,192,681087342,1,308,681085188
0,400,1936417214,0,282,1936419525
1,44,3191561335,1,24,3191561740
0,374,164823966,0,256,164826308
1,278,1419397891,1,392,1419395763
0,138,2676184382,0,22,2676186692
1,290,3933522431,1,408,3933520258
0,232,893136500,0,112,893138800
1,100,2150848569,1,216,2150846428
0,216,3411701659,0,94,3411704006
1,32,383163749,1,12,383164159
0,242,1650175433,0,120,1650177769
1,56,2915392412,1,38,2915392782
0,28,4191034799,0,340,4191037066
1,290,1167051261,1,406,1167049113
0,142,2436928771,0,24,2436931084
1,352,3702728008,1,44,3702725791
0,350,676537709,0,238,676539997
1,72,1943943756,1,188,1943941647
0,310,3216238733,0,194,3216241015
1,12,193134305,1,426,193134642
0,136,1466905980,0,22,1466908228
1,64,2732292831,1,180,2732290689
0,224,4002238230,0,104,4002240515
1,354,975045922,1,40,975043803
0,368,2245461025,0,252,2245463324
1,40,3508001989,1,156,3507999826
0,418,477012060,0,304,477014351
1,416,1738236028,1,104,1738233859
0,4,3001311129,0,312,3001313462
1,68,4262795920,1,186,4262793781
0,124,1240053346,0,8,1240055640
1,3,2502647763,1,114,2502645575
0,144,3770979554,0,26,3770981857
1,216,742674331,1,332,742672146
0,262,2015497241,0,144,2015499553
1,136,3286873469,1,252,3286871324
0,132,263337421,0,16,263339697
1,168,1532941087,1,284,1532938927
0,64,2815482591,0,372,2815484960
1,76,4088707574,1,192,4088705443
0,222,1074040619,0,100,1074042959
1,38,2350947568,1,150,2350945439
0,278,3628059395,0,158,3628061705
1,112,601921358,1,230,601919223
0,132,1881470412,0,14,1881472726
1,180,3157267018,1,294,3157264885
0,384,135242484,0,268,135244787
1,52,1404296165,1,32,1404296586
0,168,2682770208,0,48,2682772555
1,288,3956517424,1,404,3956515270
0,386,932381384,0,268,932383733
1,202,2202120362,1,314,2202118276
0,346,3479430598,0,232,3479432923
1,212,457846776,1,326,457844609
0,162,1738650505,0,44,1738652830
1,32,3011026277,1,146,3011024110
0,80,4284348859,0,394,4284351099
1,218,1256124273,1,334,1256122100
0,422,2524364835,0,306,2524367139
1,86,3790207300,1,204,3790205119
0,272,770362249,0,154,770364530
1,98,2039216208,1,212,2039214170
0,212,3306024951,0,90,3306027289
1,36,279166247,1,16,279166642
0,190,1553535380,0,70,1553537692
1,32,2824854885,1,146,2824852718
0,96,4105697391,0,408,4105699714
1,256,1076194483,1,372,1076192288
0,338,2351875663,0,222,2351878023
1,166,3624702785,1,284,3624700593
0,124,597546594,0,8,597548887
1,4,1855676313,1,416,1855676642
0,172,3123426015,0,54,3123428313
1,40,94002373,1,150,94000288
0,366,1356784708,0,252,1356786974
1,4,2619645849,1,116,2619643695
0,78,3893017061,0,392,3893019318
1,228,865545913,1,342,865543759
0,58,2135645010,0,368,2135647340
1,36,3407805735,1,16,3407806129
0,302,388688167,0,181,388690511
1,78,1650711013,1,196,1650708833
0,42,2911427735,0,352,2911430079
1,166,4173681473,1,280,4173679355
0,181,1148342804,0,62,1148345143
1,40,2407390405,1,154,2407388274
0,362,3678504100,0,246,3678506423
1,400,650150337,1,86,650148205
0,246,1916816729,0,126,1916819072
1,168,3174601503,1,284,3174599345
0,158,146150354,0,42,146152627
1,50,1406917647,1,30,1406918052
0,366,2666931268,0,250,2666933570
1,176,3928011408,1,292,3928009241
0,162,895439754,0,44,895442079
1,16,2161131168,1,424,2161131593
0,228,3431952055,0,110,3431954326
1,396,407757329,1,82,407755192
0,108,1675245463,0,420,1675247760
1,56,2939673500,1,172,2939671326
0,254,4212124877,0,134,4212127209
1,250,1187810559,1,368,1187808367
0,284,2462608009,0,166,2462610300
1,248,3732991281,1,364,3732989108
0,326,712705861,0,212,712708184
1,110,1984092018,1,226,1984089920
0,376,3252913039,0,258,3252915347
1,210,220901393,1,326,220899201
0,94,1486502047,0,408,1486504325
1,378,2739520354,1,66,2739518183
0,160,4001403829,0,42,4001406130
1,398,963035633,1,84,963033486
0,28,2231459247,0,340,2231461514
1,172,3492090592,1,286,3492088445
0,186,461853126,0,68,461855434
1,1,1720737792,1,408,1720738181
0,70,2980960885,0,378,2980963242
1,70,4238989941,1,188,4238987791
0,280,1205103329,0,162,1205105591
1,6,2465808214,1,118,2465806083
0,308,3730884795,0,190,3730887109
1,208,700321856,1,324,700319692
0,312,1966041186,0,196,1966043487
1,42,3217120407,1,156,3217118288
0,382,185623323,0,264,185625652
1,122,1444943489,1,240,1444941367
0,366,2713093190,0,250,2713095489
1,12,3971432161,1,126,3971430016
0,266,949382124,0,148,949384402
1,102,2224052209,1,222,2224050053
0,414,3502350495,0,302,3502352759
1,150,480400498,1,268,480398323
0,404,1759289706,0,290,1759291970
1,6,3039297366,1,410,3039297861
0,256,13511857,0,136,13514181
1,202,1285271721,1,314,1285269639
0,70,2564078197,0,376,2564080602
1,104,3827857376,1,224,3827855207
0,188,808284590,0,70,808286876
1,240,2085047788,1,352,2085045693
0,8,3361341230,0,316,3361343573
1,22,337133096,1,4,337133467
0,236,1609240111,0,114,1609242438
1,204,2874355847,1,320,2874353679
0,316,4141139985,0,200,4141142264
1,352,1111229766,1,38,1111227662
0,382,2385470237,0,264,2385472564
1,362,3655967908,1,50,3655965727
0,188,639242670,0,68,639245002
1,120,1912862394,1,240,1912860215
0,36,3192519975,0,346,3192522233
1,66,167549625,1,180,167547518
0,280,1441098465,0,158,1441100812
1,98,2712680527,1,216,2712678364
0,110,3994023795,0,416,3994026207
1,10,979205891,1,126,979203711
0,120,2263447225,0,3,2263449555
1,390,3543179901,1,78,3543177728
0,64,529619679,0,374,529622005
1,284,1803217545,1,400,1803215396
0,178,3087479396,0,58,3087481725
1,20,72162893,1,3,72163283
0,348,1353205137,0,234,1353207467
1,370,2628838389,1,58,2628836221
0,310,3901753483,0,194,3901755765
1,98,877385807,1,216,877383644
0,44,2153167991,0,358,2153170201
1,52,3424852965,1,34,3424853328
0,388,414851752,0,270,414854057
1,180,1692398154,1,296,1692395984
0,32,2973744485,0,346,2973746686
1,128,4247049760,1,246,4247047607
0,4,1239596953,0,318,1239599152
1,72,2515139148,1,190,2515136965
0,368,3797705759,0,252,3797708060
1,220,773533514,1,336,773531336
0,276,2052033315,0,156,2052035664
1,350,3333604715,1,44,3333602462
0,150,328086641,0,34,328088912
1,214,1614229439,1,332,1614227218
0,16,2900672160,0,330,2900674350
1,402,4171440540,1,90,4171438361
0,332,1157613267,0,216,1157615580
1,420,2435063860,1,108,2435061699
0,250,3719851260,0,130,3719853610
1,354,707298592,1,48,707296330
0,324,1993181039,0,210,1993183347
1,226,3278450402,1,340,3278448263
0,322,268437396,0,204,268439741
1,44,1557617783,1,24,1557618188
0,294,2849024430,0,176,2849026765
1,32,4136271205,1,14,4136271573
0,302,1140599077,0,181,1140601423
1,36,2428951847,1,150,2428949661
0,288,3727895088,0,170,3727897392
1,22,730086952,1,6,730087281
0,336,2021869196,0,222,2021871493
1,144,3306198241,1,264,3306196019
0,118,299579102,0,3,299581395
1,168,1593471775,1,282,1593469635
0,340,2897069611,0,226,2897071933
1,136,4186109309,1,254,4186107109
0,144,1187648738,0,28,1187651006
1,382,2478424856,1,70,2478422684
0,48,3786751024,0,360,3786753272
1,202,793931945,1,318,793929774
0,80,2095372730,0,392,2095375025
1,2,3391537120,1,110,3391534998
0,132,397505996,0,14,397508309
1,250,1696050430,1,368,1696048236
0,150,2996647026,0,32,2996649354
1,14,466617,1,426,466991
0,106,1296054201,0,422,1296056426
1,10,2594209539,1,124,2594207384
0,196,3890180389,0,76,3890182703
1,416,891805820,1,104,891803651
0,150,2194158704,0,36,2194160950
1,388,3493733032,1,78,3493730816
0,172,504754912,0,56,504757177
1,114,1809774373,1,232,1809772248
0,348,3115845007,0,236,3115847316
1,230,116526743,1,344,116524576
0,394,1418920493,0,278,1418922777
1,181,2723451411,1,302,2723449207
0,96,4027127918,0,410,4027130179
1,360,1036788923,1,46,1036786804
0,240,2340212205,0,120,2340214504
1,416,3630399612,1,106,3630397411
0,30,633806221,0,340,633808519
1,212,1934307318,1,328,1934305114
0,290,3242060285,0,174,3242062573
1,230,257896087,1,344,257893920
0,254,1566715081,0,136,1566717380
1,118,2869008094,1,236,2869005972
0,140,4173542698,0,24,4173544972
1,48,1171061809,1,162,1171059639
0,216,2472112026,0,96,2472114330
1,196,3766161701,1,314,3766159492
0,166,771920704,0,48,771923018
1,392,2072715874,1,82,2072713655
0,332,3378603729,0,216,3378606044
1,118,386791133,1,236,386789012
0,50,1694596111,0,358,1694598425
